GEO_ID,NAME,S1701_C03_009E,S1701_C03_010E,S1701_C03_016E,S1701_C03_017E
0500000US26013,"Baraga County, Michigan",13.4,14.3,21.7,13.5
0500000US26015,"Barry County, Michigan",11.4,16.8,8.5,11.4
0500000US26017,"Bay County, Michigan",14.4,39.6,30.1,13.7
0500000US26019,"Benzie County, Michigan",11.1,90.4,18.6,11
0500000US26021,"Berrien County, Michigan",11.9,43.6,33.8,11.4
0500000US26023,"Branch County, Michigan",17.9,69,52.8,16.4
0500000US26025,"Calhoun County, Michigan",14.3,34.5,29.1,13.8
0500000US26027,"Cass County, Michigan",12.7,29.7,37.9,12
0500000US26029,"Charlevoix County, Michigan",13.1,14.3,16.6,13
0500000US26031,"Cheboygan County, Michigan",16.8,44.9,17.7,16.7
0500000US26033,"Chippewa County, Michigan",16.9,60.8,23.1,16.9
0500000US26035,"Clare County, Michigan",27,22.5,23.2,27
0500000US26037,"Clinton County, Michigan",10.7,30.1,24.1,10.3
0500000US26039,"Crawford County, Michigan",13.6,-,53.2,13.5
0500000US26041,"Delta County, Michigan",16,79.4,36.8,16
0500000US26043,"Dickinson County, Michigan",13.2,11.5,3.9,13.3
0500000US26045,"Eaton County, Michigan",9.5,20.8,19.1,9.2
0500000US26047,"Emmet County, Michigan",10.4,32.3,10.2,10.4
0500000US26049,"Genesee County, Michigan",15.5,40.2,25.3,15.2
0500000US26051,"Gladwin County, Michigan",19.7,89.7,27.8,19.7
0500000US26053,"Gogebic County, Michigan",19.8,10.8,28.5,19.7
0500000US26055,"Grand Traverse County, Michigan",11,61.5,15.6,11
0500000US26057,"Gratiot County, Michigan",17.8,66.9,23.1,17.5
0500000US26059,"Hillsdale County, Michigan",20.1,25.9,23,20.1
0500000US26061,"Houghton County, Michigan",20.4,63.1,48.8,20.1
0500000US26063,"Huron County, Michigan",15.3,12.5,31.6,15.1
0500000US26065,"Ingham County, Michigan",18.9,34.4,30.8,18.2
0500000US26067,"Ionia County, Michigan",14.6,6.8,20.6,14.7
0500000US26069,"Iosco County, Michigan",18,47.5,10.5,18.1
0500000US26071,"Iron County, Michigan",13.9,62,39.1,13.9
0500000US26073,"Isabella County, Michigan",30.9,62,33.8,30.8
0500000US26075,"Jackson County, Michigan",15,47.5,27.4,14.7
0500000US26077,"Kalamazoo County, Michigan",15.7,39.7,33.2,15.1
0500000US26079,"Kalkaska County, Michigan",16.6,33.3,30.6,16.4
0500000US26081,"Kent County, Michigan",11.6,39.3,34.5,9.6
0500000US26083,"Keweenaw County, Michigan",17.8,58.3,0,17.8
0500000US26085,"Lake County, Michigan",27.9,48.4,29.3,27.8
0500000US26087,"Lapeer County, Michigan",11.3,33.9,13.7,11.2
0500000US26089,"Leelanau County, Michigan",9.2,86.5,44.1,8.1
0500000US26091,"Lenawee County, Michigan",13.4,42.8,32.8,12.5
0500000US26093,"Livingston County, Michigan",5.9,14.8,12,5.8
0500000US26095,"Luce County, Michigan",19.7,100,32.2,19.6
0500000US26097,"Mackinac County, Michigan",13.2,54.7,35.3,13.1
0500000US26099,"Macomb County, Michigan",10.5,27.9,20.6,10.4
0500000US26101,"Manistee County, Michigan",17.2,73.3,26.2,17.2
0500000US26103,"Marquette County, Michigan",15.9,56,23.9,15.8
0500000US26105,"Mason County, Michigan",15.1,36.3,42.4,14.3
0500000US26107,"Mecosta County, Michigan",22.5,40.8,35.4,22.5
0500000US26109,"Menominee County, Michigan",14.2,38,24.2,14.1
0500000US26111,"Midland County, Michigan",13.1,16.2,25.4,12.9
0500000US26113,"Missaukee County, Michigan",15.8,18.2,30,15.4
0500000US26115,"Monroe County, Michigan",11.1,31.5,24,10.9
0500000US26117,"Montcalm County, Michigan",18.3,38.8,31.6,18.1
0500000US26119,"Montmorency County, Michigan",15.8,0,12.7,16
0500000US26121,"Muskegon County, Michigan",15.5,46.1,26.2,15
0500000US26123,"Newaygo County, Michigan",19.1,36.4,40.3,17.9
0500000US26125,"Oakland County, Michigan",8.9,18.8,24.1,8.3
0500000US26127,"Oceana County, Michigan",19.9,43.4,39.6,16.7
0500000US26129,"Ogemaw County, Michigan",21,44.1,24.7,20.9
0500000US26131,"Ontonagon County, Michigan",16,58.3,16.9,16
0500000US26133,"Osceola County, Michigan",21.7,69,23.5,21.7
0500000US26135,"Oscoda County, Michigan",19,7.1,6.1,19.1
0500000US26137,"Otsego County, Michigan",12.1,8.1,26.7,12.1
0500000US26139,"Ottawa County, Michigan",9.7,23.6,23.3,9
0500000US26141,"Presque Isle County, Michigan",13.2,85.7,40.8,13
0500000US26143,"Roscommon County, Michigan",21.7,60.7,43.8,21.6
0500000US26145,"Saginaw County, Michigan",12.2,41.7,23.6,11.4
0500000US26147,"St. Clair County, Michigan",13.7,41.9,27.2,13.5
0500000US26149,"St. Joseph County, Michigan",16.7,41.8,37.7,15.4
0500000US26151,"Sanilac County, Michigan",15.1,56.5,21.8,15.1
0500000US26153,"Schoolcraft County, Michigan",18.7,62.1,33.8,18.6
0500000US26155,"Shiawassee County, Michigan",15.2,37.8,26.6,15
0500000US26157,"Tuscola County, Michigan",14.9,49.6,29.3,14.5
0500000US26159,"Van Buren County, Michigan",17.3,45,30.8,15.9
0500000US26161,"Washtenaw County, Michigan",12,27.3,23.6,11.7
0500000US26163,"Wayne County, Michigan",15.2,37.3,29.2,14.4
0500000US26165,"Wexford County, Michigan",18.2,61,35.2,18.1
0500000US27001,"Aitkin County, Minnesota",11.3,11.1,11.6,11.3
0500000US27003,"Anoka County, Minnesota",6,27.3,17.1,5.9
0500000US27005,"Becker County, Minnesota",10.7,54.3,30.6,10.6
0500000US27007,"Beltrami County, Minnesota",13.9,35.7,63.8,13.4
0500000US27009,"Benton County, Minnesota",12.2,49.5,32.9,11.8
0500000US27011,"Big Stone County, Minnesota",12.6,0,53.7,12.4
0500000US27013,"Blue Earth County, Minnesota",17,59.3,38.4,16.7
0500000US27015,"Brown County, Minnesota",8.1,34.1,25.8,7.6
0500000US27017,"Carlton County, Minnesota",10.9,56.8,20.7,10.7
0500000US27019,"Carver County, Minnesota",3.8,4.5,21,3.5
0500000US27021,"Cass County, Minnesota",12.7,46.2,37.2,12.5
0500000US27023,"Chippewa County, Minnesota",9.9,56.6,19.8,10
0500000US27025,"Chisago County, Minnesota",6.3,27.1,6.7,6.3
0500000US27027,"Clay County, Minnesota",10.9,37.8,28.9,10.5
0500000US27029,"Clearwater County, Minnesota",13.4,11.8,27.5,13.5
0500000US27031,"Cook County, Minnesota",7.7,0,1.2,7.8
0500000US27033,"Cottonwood County, Minnesota",12.4,42.2,57.2,12.3
0500000US27035,"Crow Wing County, Minnesota",11.2,53.9,42.2,10.9
0500000US27037,"Dakota County, Minnesota",5.5,28.6,22.6,5
0500000US27039,"Dodge County, Minnesota",6.2,54.7,25.3,5.3
0500000US27041,"Douglas County, Minnesota",9.8,24.3,33.3,9.6
0500000US27043,"Faribault County, Minnesota",13.3,8,37.4,11.7
0500000US27045,"Fillmore County, Minnesota",11.1,40.9,39.2,10.8
0500000US27047,"Freeborn County, Minnesota",10.4,59.8,25.3,9
0500000US27049,"Goodhue County, Minnesota",9.1,72.9,23.3,8.7
0500000US27051,"Grant County, Minnesota",9.4,100,30.5,9.1
0500000US27053,"Hennepin County, Minnesota",8.1,36.8,23.6,7.3
0500000US27055,"Houston County, Minnesota",10.8,92.3,17.7,10.7
0500000US27057,"Hubbard County, Minnesota",11.8,72.3,8.2,11.9
0500000US27059,"Isanti County, Minnesota",6.8,51.8,0.8,6.9
0500000US27061,"Itasca County, Minnesota",12.2,11.8,43.6,12
0500000US27063,"Jackson County, Minnesota",10.4,100,35.1,9.8
0500000US27065,"Kanabec County, Minnesota",14.6,48,45.8,14.2
0500000US27067,"Kandiyohi County, Minnesota",11.1,64.8,29.6,8.9
0500000US27069,"Kittson County, Minnesota",10.2,18.2,7.7,10.3
0500000US27071,"Koochiching County, Minnesota",14,100,0,14
0500000US27073,"Lac qui Parle County, Minnesota",7.9,0,3.6,8
0500000US27075,"Lake County, Minnesota",12.9,100,20.3,13
0500000US27077,"Lake of the Woods County, Minnesota",7.2,0,0,7.2
0500000US27079,"Le Sueur County, Minnesota",8.3,75.6,24.4,7.7
0500000US27081,"Lincoln County, Minnesota",9.8,0,10.9,9.7
0500000US27083,"Lyon County, Minnesota",11.3,26.3,46.2,10.6
0500000US27085,"McLeod County, Minnesota",7.1,70.8,27.2,6.7
0500000US27087,"Mahnomen County, Minnesota",12.8,83.9,60.7,11.8
0500000US27089,"Marshall County, Minnesota",7.5,47.8,7.2,7.6
0500000US27091,"Martin County, Minnesota",10.4,46.6,29.5,9.7
0500000US27093,"Meeker County, Minnesota",10.2,18.2,36.3,9.3
0500000US27095,"Mille Lacs County, Minnesota",11.2,8.9,26.3,11
0500000US27097,"Morrison County, Minnesota",11.8,63.4,22.3,11.8
0500000US27099,"Mower County, Minnesota",14.3,39.2,40.4,11
0500000US27101,"Murray County, Minnesota",9.8,14.3,25.2,9.3
0500000US27103,"Nicollet County, Minnesota",9.1,44.5,19.6,9
0500000US27105,"Nobles County, Minnesota",11.9,49.6,24.7,9.1
0500000US27107,"Norman County, Minnesota",11.8,17.2,34.8,11.5
0500000US27109,"Olmsted County, Minnesota",7,38.6,16.6,6.6
0500000US27111,"Otter Tail County, Minnesota",10.2,67.9,15.3,10
0500000US27113,"Pennington County, Minnesota",7.8,30.1,12.6,7.7
0500000US27115,"Pine County, Minnesota",14.3,31.8,42.5,14
0500000US27117,"Pipestone County, Minnesota",9.1,87.4,56.8,8.8
0500000US27119,"Polk County, Minnesota",12.3,18.8,25.1,11.6
0500000US27121,"Pope County, Minnesota",9.6,4.1,27,9.5
0500000US27123,"Ramsey County, Minnesota",9.9,38.2,26.8,8.8
0500000US27125,"Red Lake County, Minnesota",11.8,33.3,41,10.8
0500000US27127,"Redwood County, Minnesota",8.9,20.7,25.5,8.7
0500000US27129,"Renville County, Minnesota",10.9,74.3,20,10.4
0500000US27131,"Rice County, Minnesota",10.1,72.1,25.5,8.8
0500000US27133,"Rock County, Minnesota",12.7,53.3,67.3,11.6
0500000US27135,"Roseau County, Minnesota",9.4,25.3,15.8,9.3
0500000US27137,"St. Louis County, Minnesota",15,62.2,24.2,15
0500000US27139,"Scott County, Minnesota",4.3,24.6,20.9,4
0500000US27141,"Sherburne County, Minnesota",7.2,35.3,15.1,7
0500000US27143,"Sibley County, Minnesota",10.6,15.6,34.3,8.6
0500000US27145,"Stearns County, Minnesota",11.4,49.9,39.4,10.9
0500000US27147,"Steele County, Minnesota",8.5,73.1,23.1,7.8
0500000US27149,"Stevens County, Minnesota",15.1,33.3,41.4,14.5
0500000US27151,"Swift County, Minnesota",9.8,47.7,19.3,9.4
0500000US27153,"Todd County, Minnesota",16.5,42,25.2,15.5
0500000US27155,"Traverse County, Minnesota",7.2,100,38.2,7.2
0500000US27157,"Wabasha County, Minnesota",7.3,5.6,18,7
0500000US27159,"Wadena County, Minnesota",16,46.3,34.1,15.7
0500000US27161,"Waseca County, Minnesota",8.8,79.9,36.2,7.7
0500000US27163,"Washington County, Minnesota",4.9,18.5,16.1,4.6
0500000US27165,"Watonwan County, Minnesota",9.6,9.6,15.5,8.2
0500000US27167,"Wilkin County, Minnesota",9.1,52.4,12.7,9
0500000US27169,"Winona County, Minnesota",14.5,64.5,21.4,14.2
0500000US27171,"Wright County, Minnesota",6.1,25.9,13,5.9
0500000US27173,"Yellow Medicine County, Minnesota",11.4,50,57.9,10.4
0500000US28001,"Adams County, Mississippi",11.7,42.4,34,11.5
0500000US28003,"Alcorn County, Mississippi",19.8,35.8,31.2,19.8
0500000US28005,"Amite County, Mississippi",15.8,40.3,6.7,15.9
0500000US28007,"Attala County, Mississippi",15.2,42,22.4,15.1
0500000US28009,"Benton County, Mississippi",14.8,33.5,0,15
0500000US28011,"Bolivar County, Mississippi",11.8,44.7,69.6,11.7
0500000US28013,"Calhoun County, Mississippi",20.3,38,51.2,18.4
0500000US28015,"Carroll County, Mississippi",12.3,41.6,76.2,11.8
0500000US28017,"Chickasaw County, Mississippi",17.2,35.7,15.3,17.8
0500000US28019,"Choctaw County, Mississippi",15.5,46.7,0,15.5
0500000US28021,"Claiborne County, Mississippi",5.9,41.2,56.3,6
0500000US28023,"Clarke County, Mississippi",16.9,37.4,74,16.3
0500000US28025,"Clay County, Mississippi",7.2,41.5,14.2,7.1
0500000US28027,"Coahoma County, Mississippi",12.1,45.1,4.3,12.1
0500000US28029,"Copiah County, Mississippi",14.2,38,63.2,13
0500000US28031,"Covington County, Mississippi",17.1,47.8,13.3,17.5
0500000US28033,"DeSoto County, Mississippi",7.8,15.2,24.1,7
0500000US28035,"Forrest County, Mississippi",21.3,40.4,44.1,19.8
0500000US28037,"Franklin County, Mississippi",16,22.8,80,16
0500000US28039,"George County, Mississippi",15.8,29.3,67.6,15.6
0500000US28041,"Greene County, Mississippi",18.4,11.2,0,18.5
0500000US28043,"Grenada County, Mississippi",13.1,35.3,47.1,13
0500000US28045,"Hancock County, Mississippi",19.6,22.6,17.1,19.6
0500000US28047,"Harrison County, Mississippi",14.3,35.7,26.3,13.8
0500000US28049,"Hinds County, Mississippi",10.7,30.2,34.8,10.1
0500000US28051,"Holmes County, Mississippi",21,48.5,31,20.9
0500000US28053,"Humphreys County, Mississippi",14.4,49.1,24.8,13.4
0500000US28055,"Issaquena County, Mississippi",8.4,45.8,100,8.4
0500000US28057,"Itawamba County, Mississippi",16,29.1,12.2,16.1
0500000US28059,"Jackson County, Mississippi",11.7,28.8,27.5,10.9
0500000US28061,"Jasper County, Mississippi",14.6,28,76.9,13.8
0500000US28063,"Jefferson County, Mississippi",1.5,54.4,-,1.5
0500000US28065,"Jefferson Davis County, Mississippi",17.4,36,0,17.4
0500000US28067,"Jones County, Mississippi",15.3,42,32.8,14.4
0500000US28069,"Kemper County, Mississippi",13.7,38.7,0,14.3
0500000US28071,"Lafayette County, Mississippi",24,29.5,49.2,23.2
0500000US28073,"Lamar County, Mississippi",12.2,28.1,32.9,12
0500000US28075,"Lauderdale County, Mississippi",11.5,38.6,7.2,11.6
0500000US28077,"Lawrence County, Mississippi",11.6,35.9,14.1,11.7
0500000US28079,"Leake County, Mississippi",13.2,46.8,33.3,11.3
0500000US28081,"Lee County, Mississippi",11.6,37.2,47.6,10.6
0500000US28083,"Leflore County, Mississippi",14,50.3,65.2,12.8
0500000US28085,"Lincoln County, Mississippi",17,44.9,52.7,16.4
0500000US28087,"Lowndes County, Mississippi",11.6,41.4,30,11.6
0500000US28089,"Madison County, Mississippi",5.3,23.7,34.3,5.2
0500000US28091,"Marion County, Mississippi",22,46.3,67,21
0500000US28093,"Marshall County, Mississippi",14.8,23.1,40.8,14.4
0500000US28095,"Monroe County, Mississippi",10.4,44.2,21.1,10.4
0500000US28097,"Montgomery County, Mississippi",14.2,42.3,-,14.2
0500000US28099,"Neshoba County, Mississippi",15.8,39.1,56,15.9
0500000US28101,"Newton County, Mississippi",14.7,31.5,19.6,14.4
0500000US28103,"Noxubee County, Mississippi",11.9,43.9,57.6,10.5
0500000US28105,"Oktibbeha County, Mississippi",29.5,39.4,35.2,29.5
0500000US28107,"Panola County, Mississippi",12.5,36,31.6,12.6
0500000US28109,"Pearl River County, Mississippi",19.3,40.4,11.4,19.6
0500000US28111,"Perry County, Mississippi",15.5,40,0,15.5
0500000US28113,"Pike County, Mississippi",16.3,37.7,54.6,15.5
0500000US28115,"Pontotoc County, Mississippi",15.3,18.9,24.1,14.9
0500000US28117,"Prentiss County, Mississippi",18.5,53.6,31.1,18.3
0500000US28119,"Quitman County, Mississippi",16.8,47.7,22.2,16.6
0500000US28121,"Rankin County, Mississippi",9.4,18.5,29.6,9
0500000US28123,"Scott County, Mississippi",18.7,35.2,34.3,15.5
0500000US28125,"Sharkey County, Mississippi",9.5,40.9,0,9.6
0500000US28127,"Simpson County, Mississippi",17.1,36.5,19.7,17
0500000US28129,"Smith County, Mississippi",14.4,47.6,48.6,14.4
0500000US28131,"Stone County, Mississippi",13.8,38.9,18.9,13.7
0500000US28133,"Sunflower County, Mississippi",13.6,42.7,45.7,13.7
0500000US28135,"Tallahatchie County, Mississippi",13.4,41.3,100,13.1
0500000US28137,"Tate County, Mississippi",10.4,30.1,41.4,10.6
0500000US28139,"Tippah County, Mississippi",21.8,41.5,35.2,21.1
0500000US28141,"Tishomingo County, Mississippi",16,37.6,25.6,15.8
0500000US28143,"Tunica County, Mississippi",19.2,31.8,100,17.6
0500000US28145,"Union County, Mississippi",21.5,32.6,72.2,19.5
0500000US28147,"Walthall County, Mississippi",15.1,36.3,56.6,14.6
0500000US28149,"Warren County, Mississippi",10.5,36.4,23.1,10.4
0500000US28151,"Washington County, Mississippi",19.4,44.8,26.2,19.3
0500000US28153,"Wayne County, Mississippi",17.3,48.6,32.6,17.5
0500000US28155,"Webster County, Mississippi",15.8,50.4,3.3,16
0500000US28157,"Wilkinson County, Mississippi",12.4,35.2,-,12.4
0500000US28159,"Winston County, Mississippi",17.2,45.2,21.1,17.3
0500000US28161,"Yalobusha County, Mississippi",16.8,30.4,35.4,16.2
0500000US28163,"Yazoo County, Mississippi",17.9,48.4,16.7,18
0500000US29001,"Adair County, Missouri",24.6,35.5,48.9,24
0500000US29003,"Andrew County, Missouri",9.4,7.5,10.7,9.3
0500000US29005,"Atchison County, Missouri",11.7,20,10,11.7
0500000US29007,"Audrain County, Missouri",16.2,19.5,26.4,16.4
0500000US29009,"Barry County, Missouri",18.3,8.3,40.7,17.3
0500000US29011,"Barton County, Missouri",20.2,66.7,69.6,20
0500000US29013,"Bates County, Missouri",20.1,72.2,30.6,19.9
0500000US29015,"Benton County, Missouri",19,27.5,3.8,19.3
0500000US29017,"Bollinger County, Missouri",22.1,100,70,21.7
0500000US29019,"Boone County, Missouri",17.5,34.3,19.9,17.5
0500000US29021,"Buchanan County, Missouri",15.9,30,22.8,15.9
0500000US29023,"Butler County, Missouri",18.1,22.1,39.5,18.1
0500000US29025,"Caldwell County, Missouri",14.6,17.6,17.7,14.7
0500000US29027,"Callaway County, Missouri",14.2,17.7,15.6,14.3
0500000US29029,"Camden County, Missouri",15.8,37.3,72.9,14.7
0500000US29031,"Cape Girardeau County, Missouri",13.3,55.5,31.2,13.1
0500000US29033,"Carroll County, Missouri",13.2,53,14.2,13.1
0500000US29035,"Carter County, Missouri",21.9,100,37.3,21.6
0500000US29037,"Cass County, Missouri",9.3,10.3,23.8,8.7
0500000US29039,"Cedar County, Missouri",23.3,20,17.6,23.3
0500000US29041,"Chariton County, Missouri",15.7,63.5,19.7,15.7
0500000US29043,"Christian County, Missouri",10,28,16.2,10.1
0500000US29045,"Clark County, Missouri",15.4,100,100,15.2
0500000US29047,"Clay County, Missouri",7.9,24.9,17.4,7.4
0500000US29049,"Clinton County, Missouri",9.3,23.2,5.7,9.3
0500000US29051,"Cole County, Missouri",9.8,40.4,29.2,9.5
0500000US29053,"Cooper County, Missouri",15.6,42.8,10.7,15.6
0500000US29055,"Crawford County, Missouri",22.7,37,43.9,22.3
0500000US29057,"Dade County, Missouri",21.6,52.2,68,20.8
0500000US29059,"Dallas County, Missouri",21.5,66.7,14.2,21.7
0500000US29061,"Daviess County, Missouri",15.9,0,26.7,15.8
0500000US29063,"DeKalb County, Missouri",10.9,49.1,78.6,10.2
0500000US29065,"Dent County, Missouri",20,0,34.2,19.7
0500000US29067,"Douglas County, Missouri",21.7,-,33.1,21.6
0500000US29069,"Dunklin County, Missouri",24.5,35.3,49.8,23.5
0500000US29071,"Franklin County, Missouri",12.3,25.7,22.7,12.3
0500000US29073,"Gasconade County, Missouri",14.9,21.3,61.1,14.3
0500000US29075,"Gentry County, Missouri",15.7,69,0,15.7
0500000US29077,"Greene County, Missouri",18.1,34.3,32.1,17.8
0500000US29079,"Grundy County, Missouri",17.2,65.2,56.8,17
0500000US29081,"Harrison County, Missouri",15.3,59.5,5.6,15.5
0500000US29083,"Henry County, Missouri",18.2,15.4,16,18.3
0500000US29085,"Hickory County, Missouri",23,100,4.3,23.2
0500000US29087,"Holt County, Missouri",12.1,14.3,23.1,12.1
0500000US29089,"Howard County, Missouri",17.1,9.9,29.1,16.8
0500000US29091,"Howell County, Missouri",22.5,22,57.3,22
0500000US29093,"Iron County, Missouri",21,58.9,20.8,20.9
0500000US29095,"Jackson County, Missouri",12.1,29.3,29.1,11.2
0500000US29097,"Jasper County, Missouri",16.5,51.4,44.1,14.7
0500000US29099,"Jefferson County, Missouri",10.7,36.4,14.4,10.7
0500000US29101,"Johnson County, Missouri",17,24.1,16.7,16.9
0500000US29103,"Knox County, Missouri",22.7,80.9,0,22.7
0500000US29105,"Laclede County, Missouri",19.1,52.4,23.7,19.1
0500000US29107,"Lafayette County, Missouri",10,10.3,51.8,9.3
0500000US29109,"Lawrence County, Missouri",17.2,26.2,30.7,17
0500000US29111,"Lewis County, Missouri",10.3,37.1,0,10.4
0500000US29113,"Lincoln County, Missouri",14.4,17.6,37.6,14.2
0500000US29115,"Linn County, Missouri",18,10.8,36.2,18
0500000US29117,"Livingston County, Missouri",15,56.4,11.7,15
0500000US29119,"McDonald County, Missouri",20.7,49.1,37.1,18.5
0500000US29121,"Macon County, Missouri",17.9,36.2,25.3,18
0500000US29123,"Madison County, Missouri",20,0,4.9,20.2
0500000US29125,"Maries County, Missouri",17,100,28.4,17.1
0500000US29127,"Marion County, Missouri",15.9,30.1,27.1,15.7
0500000US29129,"Mercer County, Missouri",18.2,45.5,61.7,17.6
0500000US29131,"Miller County, Missouri",20.6,3.4,71.7,20.3
0500000US29133,"Mississippi County, Missouri",25.1,44.5,49.5,24.7
0500000US29135,"Moniteau County, Missouri",11.9,12.5,11.2,12
0500000US29137,"Monroe County, Missouri",14,61.6,53.8,13.6
0500000US29139,"Montgomery County, Missouri",16.6,24.7,23.2,16.5
0500000US29141,"Morgan County, Missouri",21.3,23.4,13.1,21.4
0500000US29143,"New Madrid County, Missouri",18.9,41.8,18.4,19
0500000US29145,"Newton County, Missouri",14.8,35.7,25.9,14.2
0500000US29147,"Nodaway County, Missouri",26.5,84.6,43.9,26.3
0500000US29149,"Oregon County, Missouri",25.7,-,0,26
0500000US29151,"Osage County, Missouri",8.2,28.2,44.2,7.9
0500000US29153,"Ozark County, Missouri",20.1,-,52.4,20.2
0500000US29155,"Pemiscot County, Missouri",20.5,49.9,40.1,19.8
0500000US29157,"Perry County, Missouri",11.3,0,22.5,11
0500000US29159,"Pettis County, Missouri",18,27.6,29.4,17.4
0500000US29161,"Phelps County, Missouri",17.7,57.5,19.1,17.6
0500000US29163,"Pike County, Missouri",15.5,15,27.7,15.4
0500000US29165,"Platte County, Missouri",5.7,20.1,9.6,5.7
0500000US29167,"Polk County, Missouri",20.1,79.5,39.6,19.6
0500000US29169,"Pulaski County, Missouri",11.4,19.6,8.6,11.8
0500000US29171,"Putnam County, Missouri",19.2,5.3,6.1,19.3
0500000US29173,"Ralls County, Missouri",9.8,1.4,16.1,9.8
0500000US29175,"Randolph County, Missouri",17.7,26.1,13.8,17.7
0500000US29177,"Ray County, Missouri",14.2,57.9,34.4,14.1
0500000US29179,"Reynolds County, Missouri",22.9,22.2,62.5,22.1
0500000US29181,"Ripley County, Missouri",24.3,33.3,20.5,24.4
0500000US29183,"St. Charles County, Missouri",5.6,15.3,20.4,5.2
0500000US29185,"St. Clair County, Missouri",21.5,100,10.7,21.7
0500000US29186,"Ste. Genevieve County, Missouri",14.7,21.1,39,14.5
0500000US29187,"St. Francois County, Missouri",19.4,55.6,32.6,19.4
0500000US29189,"St. Louis County, Missouri",6.5,22.1,16.8,6.3
0500000US29195,"Saline County, Missouri",17.9,20.7,32.1,17.5
0500000US29197,"Schuyler County, Missouri",24.6,38.7,8.3,24.6
0500000US29199,"Scotland County, Missouri",14.1,40.5,4.5,14.1
0500000US29201,"Scott County, Missouri",17.2,32.6,36.8,16.8
